100,13.366,9,59.118,76.526
101,13.366,9,66.035,96.87
102,13.366,9,59.977,79.243
103,13.366,9,60.480,81.916
104,13.366,9,63.757,90.476
105,13.366,9,63.578,89.513
106,13.366,9,63.512,89.368
107,13.366,9,61.351,84.144
108,13.366,9,63.220,90.884
109,13.366,9,63.758,91.098
110,13.366,9,63.771,90.582
111,13.366,9,63.700,90.160
112,13.366,9,62.606,87.729
113,13.366,9,62.655,89.583
114,13.366,9,62.121,88.546
115,13.366,9,61.470,87.910
116,13.366,9,60.518,85.796
117,13.366,9,59.256,83.435
118,13.366,9,58.579,82.034
119,13.366,9,58.615,82.089
120,13.366,9,58.171,81.619
121,13.366,9,57.033,80.303
122,13.366,9,58.685,83.033
123,13.366,9,56.797,80.474
124,13.366,9,57.060,81.209
125,13.366,9,56.026,80.028
126,13.366,9,56.425,80.553
127,13.366,9,57.024,81.914
128,13.366,9,57.090,82.409
129,13.366,9,56.528,81.691
130,13.366,9,56.012,81.485
131,13.366,9,56.555,82.504
132,13.366,9,56.597,82.864
133,13.366,9,55.908,82.500
134,13.366,9,55.534,81.823
135,13.366,9,55.450,82.320
136,13.366,9,54.764,81.568
137,13.366,9,55.169,82.291
138,13.366,9,54.590,82.056
139,13.366,9,55.148,83.010
140,13.366,9,55.017,82.905
141,13.366,9,55.165,83.211
142,13.366,9,54.221,81.688
143,13.366,9,53.669,81.955
144,13.366,9,54.303,82.485
145,13.366,9,53.280,81.978
146,13.366,9,53.161,81.768
147,13.366,9,52.237,81.382
148,13.366,9,52.111,81.543
149,13.366,9,52.344,82.015
150,13.366,9,50.972,80.949
151,13.366,9,51.806,82.232
152,13.366,9,51.238,82.512
153,13.366,9,52.536,84.241
154,13.366,9,50.488,82.674
155,13.366,9,52.641,85.457
156,13.366,9,50.687,84.081
157,13.366,9,50.448,84.177
158,13.366,9,51.584,85.692
159,13.366,9,49.360,83.826
160,13.366,9,49.951,84.861
161,13.366,9,49.706,84.869
162,13.366,9,50.196,85.632
163,13.366,9,49.702,85.281
164,13.366,9,50.022,85.797
165,13.366,9,49.773,86.009
166,13.366,9,49.732,86.267
167,13.366,9,49.661,86.591
168,13.366,9,49.646,87.008
169,13.366,9,49.212,86.910
170,13.366,9,49.553,87.429
171,13.366,9,49.167,87.219
172,13.366,9,49.258,87.556
173,13.366,9,49.210,87.693
174,13.366,9,48.446,87.303
175,13.366,9,48.958,88.029
176,13.366,9,48.300,87.794
177,13.366,9,48.571,88.086
178,13.366,9,47.965,87.996
179,13.366,9,47.833,88.159
180,13.366,9,47.446,88.238
181,13.366,9,47.277,88.260
182,13.366,9,46.944,88.331
183,13.366,9,46.979,88.746
184,13.366,9,46.349,88.406
185,13.366,9,45.938,88.104
186,13.366,9,45.785,87.549
187,13.366,9,45.775,87.776
188,13.366,9,45.595,87.910
189,13.366,9,44.994,87.698
190,13.366,9,45.148,88.258
191,13.366,9,44.573,88.280
192,13.366,9,44.069,87.941
193,13.366,9,44.054,88.550
194,13.366,9,44.295,88.807
195,13.366,9,44.227,88.996
196,13.366,9,44.391,89.279
197,13.366,9,43.961,89.162
198,13.366,9,43.938,89.371
199,13.366,9,43.517,88.985
200,13.366,9,44.149,90.145
201,13.366,9,43.379,89.627
202,13.366,9,43.053,89.837
203,13.366,9,43.050,90.145
204,13.366,9,42.773,90.450
205,13.366,9,42.999,91.085
206,13.366,9,43.142,90.651
207,13.366,9,43.198,90.695
208,13.366,9,42.901,91.121
209,13.366,9,42.952,91.194
210,13.366,9,42.796,92.146
211,13.366,9,43.190,92.413
212,13.366,9,43.202,92.676
213,13.366,9,43.173,92.476
214,13.366,9,42.840,92.980
215,13.366,9,42.728,93.205
216,13.366,9,42.670,93.434
217,13.366,9,43.348,93.825
218,13.366,9,42.811,94.070
219,13.366,9,42.145,94.120
220,13.366,9,41.785,93.735
221,13.366,9,41.625,93.759
222,13.366,9,41.735,94.362
223,13.366,9,42.077,94.906
224,13.366,9,41.594,94.724
225,13.366,9,41.684,95.385
226,13.366,9,40.986,95.950
227,13.366,9,40.776,96.202
228,13.366,9,40.674,95.936
229,13.366,9,40.697,95.963
230,13.366,9,40.566,96.200
231,13.366,9,40.163,96.174
232,13.366,9,40.045,96.603
233,13.366,9,40.122,97.083
234,13.366,9,39.530,96.748
235,13.366,9,39.587,96.932
236,13.366,9,39.537,97.132
237,13.366,9,39.692,97.624
238,13.366,9,39.184,97.338
239,13.366,9,39.200,97.500
240,13.366,9,39.940,98.737
