100,13.366,-7,71.786,61.703
101,13.366,-7,75.317,65.072
102,13.366,-7,72.855,63.340
103,13.366,-7,72.012,62.481
104,13.366,-7,74.638,64.909
105,13.366,-7,73.657,64.280
106,13.366,-7,73.465,64.358
107,13.366,-7,73.046,63.919
108,13.366,-7,74.006,65.172
109,13.366,-7,72.817,64.427
110,13.366,-7,72.676,64.241
111,13.366,-7,73.006,65.103
112,13.366,-7,72.221,64.682
113,13.366,-7,72.579,65.688
114,13.366,-7,74.025,67.012
115,13.366,-7,70.769,64.720
116,13.366,-7,72.118,66.037
117,13.366,-7,70.303,64.654
118,13.366,-7,71.119,65.562
119,13.366,-7,69.905,64.450
120,13.366,-7,69.537,64.247
121,13.366,-7,68.798,63.958
122,13.366,-7,68.794,63.945
123,13.366,-7,68.134,63.734
124,13.366,-7,69.094,65.892
125,13.366,-7,67.143,64.396
126,13.366,-7,66.655,63.906
127,13.366,-7,66.738,64.527
128,13.366,-7,66.308,64.703
129,13.366,-7,65.440,63.974
130,13.366,-7,65.519,64.301
131,13.366,-7,65.326,64.567
132,13.366,-7,65.312,64.270
133,13.366,-7,65.954,65.158
134,13.366,-7,65.196,64.766
135,13.366,-7,65.409,65.049
136,13.366,-7,65.120,65.127
137,13.366,-7,65.164,65.241
138,13.366,-7,64.880,65.200
139,13.366,-7,64.487,65.312
140,13.366,-7,64.866,65.585
141,13.366,-7,63.806,65.029
142,13.366,-7,63.545,64.301
143,13.366,-7,63.697,64.852
144,13.366,-7,63.575,65.034
145,13.366,-7,63.232,65.177
146,13.366,-7,64.349,65.771
147,13.366,-7,63.748,66.382
148,13.366,-7,63.411,65.863
149,13.366,-7,63.468,66.431
150,13.366,-7,64.169,68.198
151,13.366,-7,63.717,67.507
152,13.366,-7,62.667,67.707
153,13.366,-7,63.216,68.194
154,13.366,-7,64.171,69.958
155,13.366,-7,63.274,69.138
156,13.366,-7,62.395,69.551
157,13.366,-7,62.054,69.449
158,13.366,-7,61.817,69.557
159,13.366,-7,61.759,69.483
160,13.366,-7,61.709,69.567
161,13.366,-7,61.105,69.337
162,13.366,-7,61.275,69.749
163,13.366,-7,61.497,69.814
164,13.366,-7,60.457,69.478
165,13.366,-7,60.037,69.395
166,13.366,-7,60.965,70.398
167,13.366,-7,60.749,70.187
168,13.366,-7,60.083,69.950
169,13.366,-7,60.202,70.160
170,13.366,-7,59.841,70.303
171,13.366,-7,59.522,70.263
172,13.366,-7,59.509,70.252
173,13.366,-7,59.614,70.597
174,13.366,-7,59.122,70.612
175,13.366,-7,58.522,70.535
176,13.366,-7,58.601,70.873
177,13.366,-7,58.966,71.307
178,13.366,-7,58.228,71.000
179,13.366,-7,58.374,71.475
180,13.366,-7,58.246,71.528
181,13.366,-7,57.522,71.333
182,13.366,-7,57.472,71.859
183,13.366,-7,57.216,72.031
184,13.366,-7,57.268,72.155
185,13.366,-7,57.014,72.006
186,13.366,-7,57.803,72.270
187,13.366,-7,57.442,72.424
188,13.366,-7,57.086,72.548
189,13.366,-7,57.458,72.587
190,13.366,-7,56.562,72.571
191,13.366,-7,56.982,72.982
192,13.366,-7,56.494,73.122
193,13.366,-7,55.585,73.064
194,13.366,-7,56.608,73.248
195,13.366,-7,56.352,73.490
196,13.366,-7,56.136,73.710
197,13.366,-7,56.111,74.020
198,13.366,-7,55.442,73.754
199,13.366,-7,56.560,74.425
200,13.366,-7,55.703,74.336
201,13.366,-7,55.231,74.295
202,13.366,-7,54.876,74.609
203,13.366,-7,54.657,74.772
204,13.366,-7,54.694,75.187
205,13.366,-7,54.675,75.270
206,13.366,-7,55.192,75.523
207,13.366,-7,55.258,75.562
208,13.366,-7,55.561,75.957
209,13.366,-7,55.688,76.097
210,13.366,-7,54.331,76.164
211,13.366,-7,54.995,76.285
212,13.366,-7,54.830,76.874
213,13.366,-7,54.162,76.809
214,13.366,-7,54.702,77.011
215,13.366,-7,54.560,77.308
216,13.366,-7,53.830,77.410
217,13.366,-7,54.391,77.313
218,13.366,-7,53.014,77.477
219,13.366,-7,53.266,77.992
220,13.366,-7,52.918,77.881
221,13.366,-7,53.217,78.301
222,13.366,-7,52.500,78.527
223,13.366,-7,51.784,78.565
224,13.366,-7,52.751,79.292
225,13.366,-7,50.921,79.519
226,13.366,-7,50.906,80.214
227,13.366,-7,50.745,80.331
228,13.366,-7,51.635,80.634
229,13.366,-7,50.724,80.389
230,13.366,-7,50.122,80.457
231,13.366,-7,50.787,80.764
232,13.366,-7,50.532,80.683
233,13.366,-7,50.698,81.036
234,13.366,-7,50.088,81.077
235,13.366,-7,50.596,81.384
236,13.366,-7,49.567,81.318
237,13.366,-7,49.583,81.783
238,13.366,-7,48.883,81.611
239,13.366,-7,49.674,82.084
240,13.366,-7,51.220,82.606
