100,-13.366,-4,60.506,66.306
101,-13.366,-4,62.561,70.792
102,-13.366,-4,64.109,74.136
103,-13.366,-4,63.282,72.897
104,-13.366,-4,64.463,74.227
105,-13.366,-4,63.313,72.393
106,-13.366,-4,64.731,75.132
107,-13.366,-4,63.256,72.139
108,-13.366,-4,63.483,73.990
109,-13.366,-4,63.914,74.678
110,-13.366,-4,61.916,71.745
111,-13.366,-4,63.656,75.678
112,-13.366,-4,62.064,72.496
113,-13.366,-4,63.859,75.503
114,-13.366,-4,64.227,76.379
115,-13.366,-4,64.459,76.960
116,-13.366,-4,63.882,76.539
117,-13.366,-4,64.490,77.400
118,-13.366,-4,64.350,77.387
119,-13.366,-4,64.080,77.134
120,-13.366,-4,63.829,77.207
121,-13.366,-4,64.304,78.687
122,-13.366,-4,63.537,77.273
123,-13.366,-4,64.242,78.922
124,-13.366,-4,62.585,76.024
125,-13.366,-4,63.618,78.080
126,-13.366,-4,63.016,77.686
127,-13.366,-4,62.502,77.277
128,-13.366,-4,60.761,74.988
129,-13.366,-4,61.913,77.869
130,-13.366,-4,61.623,77.484
131,-13.366,-4,60.893,76.320
132,-13.366,-4,60.362,76.093
133,-13.366,-4,59.143,74.383
134,-13.366,-4,60.350,76.695
135,-13.366,-4,59.012,75.336
136,-13.366,-4,59.426,76.390
137,-13.366,-4,58.026,75.150
138,-13.366,-4,57.334,74.953
139,-13.366,-4,56.838,74.276
140,-13.366,-4,56.718,74.452
141,-13.366,-4,57.311,75.607
142,-13.366,-4,56.930,74.907
143,-13.366,-4,59.044,77.753
144,-13.366,-4,57.016,75.525
145,-13.366,-4,55.671,74.236
146,-13.366,-4,55.531,74.396
147,-13.366,-4,55.126,74.006
148,-13.366,-4,56.425,75.888
149,-13.366,-4,55.071,74.432
150,-13.366,-4,56.212,76.076
151,-13.366,-4,55.023,74.632
152,-13.366,-4,57.928,78.944
153,-13.366,-4,54.748,75.277
154,-13.366,-4,57.429,79.076
155,-13.366,-4,55.965,77.833
156,-13.366,-4,56.624,79.539
157,-13.366,-4,55.052,78.325
158,-13.366,-4,53.088,76.591
159,-13.366,-4,56.728,80.498
160,-13.366,-4,56.362,80.375
161,-13.366,-4,56.133,80.610
162,-13.366,-4,55.518,80.573
163,-13.366,-4,56.386,81.489
164,-13.366,-4,55.104,80.608
165,-13.366,-4,55.371,80.998
166,-13.366,-4,54.591,80.472
167,-13.366,-4,54.168,80.596
168,-13.366,-4,55.052,81.542
169,-13.366,-4,55.049,81.590
170,-13.366,-4,52.932,80.213
171,-13.366,-4,54.788,82.263
172,-13.366,-4,52.131,80.361
173,-13.366,-4,52.888,81.394
174,-13.366,-4,53.464,81.978
175,-13.366,-4,52.314,80.985
176,-13.366,-4,51.654,80.859
177,-13.366,-4,51.315,81.029
178,-13.366,-4,54.164,83.877
179,-13.366,-4,52.315,82.779
180,-13.366,-4,50.196,80.993
181,-13.366,-4,52.108,82.878
182,-13.366,-4,50.761,82.237
183,-13.366,-4,50.992,82.752
184,-13.366,-4,52.175,84.087
185,-13.366,-4,50.962,82.991
186,-13.366,-4,50.992,82.554
187,-13.366,-4,51.020,82.883
188,-13.366,-4,51.417,83.488
189,-13.366,-4,50.332,82.563
190,-13.366,-4,50.411,82.888
191,-13.366,-4,51.541,84.139
192,-13.366,-4,49.713,83.080
193,-13.366,-4,50.563,84.175
194,-13.366,-4,51.437,84.883
195,-13.366,-4,49.300,83.806
196,-13.366,-4,49.592,84.163
197,-13.366,-4,50.003,84.979
198,-13.366,-4,49.102,84.482
199,-13.366,-4,47.689,83.354
200,-13.366,-4,48.493,84.978
201,-13.366,-4,47.743,84.241
202,-13.366,-4,47.150,83.927
203,-13.366,-4,48.330,85.341
204,-13.366,-4,47.199,84.497
205,-13.366,-4,47.945,85.771
206,-13.366,-4,47.295,84.998
207,-13.366,-4,47.437,85.077
208,-13.366,-4,46.809,85.722
209,-13.366,-4,46.875,85.566
210,-13.366,-4,48.846,87.140
211,-13.366,-4,46.358,85.651
212,-13.366,-4,46.924,86.437
213,-13.366,-4,46.040,85.934
214,-13.366,-4,45.985,86.504
215,-13.366,-4,46.403,86.558
216,-13.366,-4,46.738,87.838
217,-13.366,-4,44.723,87.019
218,-13.366,-4,46.288,87.793
219,-13.366,-4,46.525,88.482
220,-13.366,-4,44.495,87.470
221,-13.366,-4,46.623,88.350
222,-13.366,-4,43.817,87.892
223,-13.366,-4,44.664,88.713
224,-13.366,-4,44.537,89.002
225,-13.366,-4,45.261,90.016
226,-13.366,-4,47.459,90.814
227,-13.366,-4,45.206,89.950
228,-13.366,-4,42.761,88.388
229,-13.366,-4,43.662,89.089
230,-13.366,-4,44.442,90.044
231,-13.366,-4,45.999,90.601
232,-13.366,-4,44.689,90.263
233,-13.366,-4,46.352,91.219
234,-13.366,-4,43.974,90.325
235,-13.366,-4,43.858,90.143
236,-13.366,-4,45.307,90.945
237,-13.366,-4,44.014,90.752
238,-13.366,-4,44.719,91.177
239,-13.366,-4,43.924,90.636
240,-13.366,-4,44.475,91.289
