100,13.366,0,65.830,65.923
101,13.366,0,66.145,66.467
102,13.366,0,66.325,67.182
103,13.366,0,65.719,66.911
104,13.366,0,66.692,68.151
105,13.366,0,66.668,68.665
106,13.366,0,66.488,69.513
107,13.366,0,65.517,68.480
108,13.366,0,64.789,67.134
109,13.366,0,64.283,67.209
110,13.366,0,65.522,69.451
111,13.366,0,64.130,67.275
112,13.366,0,65.012,69.238
113,13.366,0,65.063,69.102
114,13.366,0,64.281,68.355
115,13.366,0,64.374,69.000
116,13.366,0,63.503,68.200
117,13.366,0,63.419,68.214
118,13.366,0,62.905,67.960
119,13.366,0,63.919,69.363
120,13.366,0,62.927,68.737
121,13.366,0,62.859,68.909
122,13.366,0,62.843,68.836
123,13.366,0,62.535,68.992
124,13.366,0,63.376,69.843
125,13.366,0,63.066,70.178
126,13.366,0,62.327,69.493
127,13.366,0,62.219,69.731
128,13.366,0,61.961,69.462
129,13.366,0,60.820,69.069
130,13.366,0,61.384,69.571
131,13.366,0,61.348,69.789
132,13.366,0,60.860,69.492
133,13.366,0,61.086,70.251
134,13.366,0,59.941,69.583
135,13.366,0,60.938,70.873
136,13.366,0,59.979,70.332
137,13.366,0,59.818,70.363
138,13.366,0,59.660,70.721
139,13.366,0,59.481,70.763
140,13.366,0,59.541,71.297
141,13.366,0,59.080,70.955
142,13.366,0,58.942,70.559
143,13.366,0,59.009,71.229
144,13.366,0,58.710,71.110
145,13.366,0,58.018,71.137
146,13.366,0,58.254,71.241
147,13.366,0,58.122,71.375
148,13.366,0,57.834,71.534
149,13.366,0,57.382,71.556
150,13.366,0,57.931,73.082
151,13.366,0,58.004,72.668
152,13.366,0,56.465,72.504
153,13.366,0,56.959,72.788
154,13.366,0,57.401,74.453
155,13.366,0,57.463,74.186
156,13.366,0,56.610,74.480
157,13.366,0,56.424,74.629
158,13.366,0,56.599,74.697
159,13.366,0,55.955,74.844
160,13.366,0,56.018,74.789
161,13.366,0,55.987,75.287
162,13.366,0,55.656,75.514
163,13.366,0,55.810,75.803
164,13.366,0,54.641,75.307
165,13.366,0,54.735,75.702
166,13.366,0,55.148,76.282
167,13.366,0,54.534,76.169
168,13.366,0,54.726,76.534
169,13.366,0,53.425,76.263
170,13.366,0,53.769,76.453
171,13.366,0,53.577,76.689
172,13.366,0,53.426,76.726
173,13.366,0,53.116,76.955
174,13.366,0,52.899,77.016
175,13.366,0,52.481,77.091
176,13.366,0,52.075,77.161
177,13.366,0,52.342,77.178
178,13.366,0,51.977,77.562
179,13.366,0,51.969,77.777
180,13.366,0,51.880,78.090
181,13.366,0,50.804,77.947
182,13.366,0,51.285,78.523
183,13.366,0,50.811,78.442
184,13.366,0,50.756,78.412
185,13.366,0,50.581,78.150
186,13.366,0,50.937,78.236
187,13.366,0,51.040,78.461
188,13.366,0,50.843,78.587
189,13.366,0,50.566,78.536
190,13.366,0,50.229,78.571
191,13.366,0,49.537,78.868
192,13.366,0,49.645,79.234
193,13.366,0,49.589,79.427
194,13.366,0,49.169,79.540
195,13.366,0,49.806,79.990
196,13.366,0,49.066,80.056
197,13.366,0,49.396,80.249
198,13.366,0,49.037,80.360
199,13.366,0,49.513,80.352
200,13.366,0,48.989,80.862
201,13.366,0,48.350,80.815
202,13.366,0,48.702,81.214
203,13.366,0,48.123,81.075
204,13.366,0,48.172,81.559
205,13.366,0,48.083,81.514
206,13.366,0,48.733,81.923
207,13.366,0,48.665,81.947
208,13.366,0,49.255,82.527
209,13.366,0,48.587,82.482
210,13.366,0,47.812,82.811
211,13.366,0,48.001,82.676
212,13.366,0,48.196,83.117
213,13.366,0,48.513,83.319
214,13.366,0,47.772,83.343
215,13.366,0,47.876,83.310
216,13.366,0,47.602,83.615
217,13.366,0,47.314,83.572
218,13.366,0,46.770,83.707
219,13.366,0,46.995,84.507
220,13.366,0,46.287,84.430
221,13.366,0,46.894,84.903
222,13.366,0,46.228,84.959
223,13.366,0,46.331,85.139
224,13.366,0,46.718,85.242
225,13.366,0,46.585,86.194
226,13.366,0,45.735,86.809
227,13.366,0,45.376,86.868
228,13.366,0,45.495,86.981
229,13.366,0,45.113,87.049
230,13.366,0,44.815,87.430
231,13.366,0,45.299,87.310
232,13.366,0,45.471,87.486
233,13.366,0,45.415,87.767
234,13.366,0,45.410,87.914
235,13.366,0,45.670,88.305
236,13.366,0,45.325,88.246
237,13.366,0,44.974,88.624
238,13.366,0,44.918,88.685
239,13.366,0,45.030,89.069
240,13.366,0,46.442,89.802
