X-Diff     | Y-Diff    | Wind | Angle      | Power115.4851   | -13.36669 |   3  | 41.78738   | 52.18957  
167.5053   | -13.36669 |  -8  | 29.27835   | 76.18396  
159.2862   | -13.36669 |   1  | 35.55768   | 65.56697  
147.0666   | -13.36669 |  -2  | 43.24744   | 63.65452  
151.9687   | -13.36669 |   7  | 50.49377   | 59.69323  
158.4545   | 13.3667   |  -9  | 35.1391    | 69.06633  
172.5173   | 13.36669  |  -9  | 55.81927   | 66.19029  
198.1685   | 13.3667   |  -7  | 35.36185   | 80.28645  
164.5163   | 13.36668  | -10  | 42.49548   | 65.25378  
158.4562   | 13.3667   |  -2  | 36.57346   | 69.86592  
134.2786   | 13.36669  |  -5  | 45.71667   | 60.35234  
198.17     | 13.36669  |  -8  | 35.32202   | 80.17831  
171.812    | -13.36669 |  -7  | 33.23242   | 77.13393  
191.0774   | -13.36672 |  -6  | 32.2146    | 80.85483  
150.9336   | 13.36668  |   8  | 36.72052   | 78.38379  
144.0659   | 13.36669  |   2  | 41.04279   | 67.52988  
158.4571   | 13.36669  |   0  | 36.88474   | 70.03654  
159.2861   | -13.36669 |   2  | 35.59216   | 65.55086  
135.0828   | -13.36669 |   7  | 47.98956   | 50.75376  
147.0666   | -13.36669 |  -2  | 43.24744   | 63.65452  
209.2945   | -13.36669 |   9  | 59.2709    | 68.82213  
198.1707   | 13.36668  |   4  | 36.90082   | 83.94352  
189.589    | -13.36668 |  10  | 44.32428   | 62.79459  
158.4577   | 13.3667   |  -3  | 36.40085   | 69.7709   
135.0828   | -13.36669 |  10  | 47.98953   | 50.75383  
162.5398   | -13.36669 |   7  | 28.06906   | 62.72378  
154.3535   | 13.36669  | -10  | 58.21387   | 63.00094  
134.2786   | -13.36669 |   3  | 52.01709   | 58.68336  
167.5053   | -13.36669 |  -6  | 29.27692   | 76.18353  
198.171    | 13.36669  |  -4  | 35.60464   | 80.91544  
191.0773   | -13.3667  |  -4  | 32.24744   | 80.8646   
158.458    | 13.36668  |  -5  | 36.02173   | 69.56104  
200.6222   | 13.36669  |  -3  | 53.25989   | 79.08749  
145.3559   | -13.36669 |   4  | 33.22952   | 59.95829  
172.5173   | 13.36669  |  -9  | 55.81927   | 66.19029  
167.5053   | -13.36669 |  -8  | 29.27835   | 76.18396  
172.0347   | -13.36669 |  -1  | 37.00381   | 69.26965  
144.0659   | 13.36669  |  -4  | 41.04742   | 67.52871  
164.5158   | 13.36669  |  -4  | 39.76367   | 68.49253  
191.0773   | -13.36669 |  -5  | 32.23462   | 80.86079  
134.2786   | 13.36669  |  -5  | 45.71667   | 60.35234  
158.458    | 13.36669  |  -2  | 36.57349   | 69.86595  
198.171    | 13.36669  |   4  | 36.90082   | 83.94354  
206.3892   | -13.36669 |   9  | 29.64438   | 70.85487  
128.3428   | 13.36669  |   1  | 66.16757   | 77.05219  
151.9687   | -13.36669 |   7  | 50.49377   | 59.69323  
180.063    | -13.36669 |   3  | 63.59344   | 75.67175  
174.3473   | -13.36669 |   5  | 42.60895   | 62.3993   
172.0347   | -13.36669 |   1  | 37.02423   | 69.23945  
144.0659   | 13.36669  |  -2  | 41.04553   | 67.52919  
209.2945   | 13.36669  |  -5  | 46.77377   | 76.40284  
120.0966   | 13.36669  |  -5  | 71.69836   | 70.76384  
145.3559   | -13.36669 |   0  | 33.34885   | 59.87372  
206.3892   | -13.36669 |  10  | 29.64438   | 70.85487  
171.812    | -13.36669 |  -8  | 33.23242   | 77.13393  
151.9687   | -13.36669 |   5  | 52.06631   | 58.72046  
174.3473   | -13.36669 |   8  | 42.2316    | 61.8813   
134.2786   | -13.36669 |   3  | 52.01709   | 58.68336  
172.0347   | -13.36669 |   0  | 37.01492   | 69.25323  
162.5398   | -13.36669 |   7  | 28.06906   | 62.72378  
200.6222   | 13.36669  |  -3  | 53.25989   | 79.08749  
145.3559   | -13.36669 |   3  | 33.25327   | 59.94118  
159.2861   | -13.36669 |   0  | 35.50214   | 65.5952   
158.458    | 13.36669  |  -7  | 35.59946   | 69.32546  
209.2945   | 13.36669  |  -5  | 46.77377   | 76.40284  
120.0966   | 13.36669  |  -4  | 71.60883   | 71.42203  
198.171    | 13.36669  |  -7  | 35.36188   | 80.28651  
167.5053   | -13.36669 |  -5  | 29.27658   | 76.18342  
158.458    | 13.36669  |  -8  | 35.37363   | 69.19865  
171.812    | -13.36669 | -10  | 33.23242   | 77.13393  
214.5692   | -13.36669 |   8  | 41.94305   | 69.91293  
134.2786   | 13.36669  |  -6  | 45.63617   | 60.31365  
172.0347   | -13.36669 |  -1  | 37.00381   | 69.26965  
191.0773   | -13.36669 |  -7  | 32.1835    | 80.84557  
174.3473   | -13.36669 |   6  | 42.4375    | 62.16435  
134.2786   | -13.36669 |   1  | 51.97467   | 58.86752  
209.2945   | -13.36669 |  10  | 59.27029   | 68.82247  
154.3535   | 13.36669  |  -9  | 58.21375   | 63.0001   
198.171    | 13.36669  |   0  | 36.18399   | 82.33374  
129.0413   | 13.36669  |   6  | 52.97308   | 73.76923  
192.8222   | 13.36669  |   1  | 47.40125   | 81.62268  
134.2786   | 13.36669  |  -8  | 45.50882   | 60.23207  
198.171    | 13.36669  |  -3  | 35.72443   | 81.21712  
142.1653   | -13.36669 |   5  | 74.31042   | 75.04083  
120.0966   | 13.36669  |  -5  | 71.69836   | 70.76384  
128.3428   | 13.36669  |   0  | 66.19653   | 77.07027  
209.2945   | -13.36669 |   9  | 59.2709    | 68.82213  
129.0413   | 13.36669  |   8  | 51.80621   | 74.59399  
137.9664   | -13.36669 |   5  | 35.88849   | 58.09345  
115.0792   | -13.36669 |  -1  | 40.20471   | 53.34734  
106.4168   | -13.36669 |  -8  | 44.61035   | 59.65746  
172.3849   | -13.36669 |  -1  | 39.69073   | 70.62466  
219.182    | -13.36669 |   9  | 51.42523   | 70.55006  
162.0525   | -13.36669 |  -1  | 54.91147   | 71.16598  
185.0694   | -13.36669 |  -4  | 50.77679   | 79.94545  
166.3547   | 13.36669  |   3  | 50.3797    | 76.91795  
118.5804   | -13.36283 |   7  | 35.53412   | 49.63262  
123.8343   | -13.36669 |  -7  | 29.38483   | 60.80717  
114.0884   | -13.36669 |   4  | 45.85779   | 52.10963  
193.3127   | -13.36669 |   5  | 42.65051   | 67.4082   
145.5925   | 13.36559  |  -5  | 44.85846   | 66.76972  
156.7921   | 13.36669  |   2  | 51.24954   | 74.20708  
175.9147   | 13.36673  |  -2  | 51.86816   | 72.87872  
146.3188   | 13.36669  | -10  | 44.75391   | 60.27467  
126.2293   | 13.36669  |  -8  | 41.20493   | 60.86228  
118.0144   | -13.3667  |   1  | 37.92474   | 51.14296  
139.085    | -13.36395 |   2  | 47.40021   | 59.71321  
114.0884   | -13.36669 |   0  | 45.86685   | 52.13433  
145.5918   | 13.36604  |   0  | 44.85858   | 66.76932  
136.6458   | 13.36669  |  -8  | 49.49451   | 60.90874  
113.9459   | 13.36669  | -10  | 46.75369   | 54.52712  
201.0201   | 13.36669  | -10  | 63.09467   | 71.56749  
118.678    | 13.36669  |  -6  | 62.63272   | 57.24956  
201.0386   | -13.36669 |   9  | 29.27603   | 69.17855  
156.5787   | -13.36669 |   4  | 46.35379   | 59.96965  
109.2711   | -13.36669 |  -7  | 36.36597   | 55.04627  
126.2293   | 13.36669  |  -5  | 42.05313   | 60.98192  
118.5783   | -13.36372 |   9  | 35.52341   | 49.68097  
139.085    | -13.36585 |   0  | 47.11008   | 59.44913  
193.3127   | -13.36669 |   7  | 42.73514   | 67.25825  
118.678    | -13.36669 |   4  | 56.63892   | 52.50536  
175.9147   | -13.3667  |   6  | 30.50131   | 65.94852  
113.9459   | 13.36669  |  -8  | 47.01508   | 54.49595  
181.0417   | -13.36667 |  -3  | 36.57993   | 72.36597  
152.842    | -13.36669 |   2  | 35.36987   | 59.87254  
109.2711   | -13.36669 |  -7  | 36.36597   | 55.04627  
118.5776   | -13.36547 |   3  | 35.54126   | 49.59921  
113.9459   | -13.36669 |   1  | 61.56122   | 60.85293  
193.3127   | -13.36669 |   7  | 42.73514   | 67.25825  
118.0151   | -13.36669 |   5  | 37.93066   | 51.15989  
136.6458   | 13.36669  |  -5  | 48.44479   | 60.25583  
123.8343   | -13.36669 |  -5  | 29.50275   | 60.63405  
175.9147   | -13.3667  |   4  | 30.49918   | 65.94191  
157.5005   | -13.36669 |   2  | 56.73688   | 68.8839   
111.5293   | -13.36669 |   2  | 48.8136    | 51.19164  
109.6518   | -13.36669 |   0  | 36.14044   | 53.51634  
187.4837   | -13.36669 |   0  | 32.19815   | 75.99834  
179.4518   | -13.36669 |   0  | 38.41245   | 71.46558  
116.3218   | -13.36669 |   0  | 57.89502   | 57.30304  
137.8358   | -13.3667  |   0  | 53.81369   | 65.71166  
143.3003   | 13.36669  |   0  | 43.29974   | 65.39098  
116.3218   | -13.36669 |   1  | 57.84949   | 57.3948   
150.6964   | -13.36669 |  10  | 36.31305   | 55.32615  
178.382    | -13.36669 |   5  | 31.54144   | 66.3368   
199.6824   | -13.36669 |   7  | 40.39163   | 67.28543  
187.4837   | -13.36669 |  -4  | 34.19208   | 75.13445  
108.5157   | -13.36669 |   7  | 63.98633   | 50.96395  
180.4967   | -13.36669 |  10  | 65.25351   | 65.82758  
172.9227   | -13.36669 |  -3  | 55.09229   | 78.20477  
199.6824   | -13.36669 |  10  | 40.33368   | 67.27659  
187.4837   | -13.36669 |  -3  | 33.90308   | 75.25146  
178.382    | -13.36669 |   4  | 31.54132   | 66.33678  
126.8165   | -13.36669 |   4  | 65.8938    | 63.08075  
223.527    | -13.36669 |   3  | 44.07129   | 78.18786  
176.1237   | -13.36669 |   9  | 53.19913   | 60.15301  
153.8715   | 13.36669  | -10  | 37.68314   | 66.2183   
156.4368   | -13.36669 |   3  | 44.73349   | 60.94136  
199.6824   | -13.36669 |   9  | 40.34521   | 67.27835  
